"PADDD_ID","GeoDataTyp","Region","Country","ISO3166","WDPAID","Location_K","PACODE","primarynam","allnames","EventType","EnactedPro","YearPAGaze","YearPADDD","Cause","Areaaffect","Size_Pre","Size_Post","IUCN_pre","IUCN_post","Reversal","YR_Reverse","Offset","Systemic","Sys_Code","Supporting","Sources","Map_Details","Map_Sources","Notes","Date_Add","Last_Update","AddedBy","isLatestVe","Data_Status","Peer_Reviewed","Study_Link","Off_Type","Off_Area","Off_Details","Off_Source","Rev_Type","Rev_Area","Rev_Details","Rev_Source","Legal_Type","Marine","Marine_ZID","X","X.1","X.2","X.3","X.4","X.5","X.6"
"COL54C377BC","Polygon","LAC","Colombia","COL","126","Y","PA_COL0029","Los Flamencos Fauna and Flora Sanctuary","Santuario de Fauna y Flora Los Flamencos, Los Flamencos Fauna and Flora Sanctuary","Downgrade","Enacted","1977","2001","Mining","70.33887289","70.33887289","70.33887289","Ib","Ib","Y",2010,"N","Y","1B48BF47","Law 685 of 2001, article 34 of the mining code whose validity lasts from 2001 to 2010, affected the category of the National System of Natural Parks and presents a systemic downgrading event. This was precluded by  Sentence C-649 of 1997 issued by the Constitutional Court.  This enabled portions of reserves to be downsized (substracted/\"substraer\" for mining activities) and affected 102 protected areas.

Ley 685 of 2001, Artículo 34. Zonas excluibles de la minería. \"No podrán ejecutarse trabajos y obras de exploración y explotación mineras en zonas declaradas y delimitadas conforme a la normatividad vigente como de protección y desarrollo de los recursos naturales renovables o del ambiente y que, de acuerdo con las disposiciones legales sobre la materia, expresamente excluyan dichos trabajos y obras. Las zonas de exclusión mencionadas serán las que se constituyan conforme a las disposiciones vigentes, como áreas que integran el sistema de parques nacionales naturales, parques naturales de carácter regional y zonas de reserva forestales. Estas zonas para producir estos efectos, deberán ser delimitadas geográficamente por la autoridad ambiental con base en estudios técnicos, sociales y ambientales con la colaboración de la autoridad minera, en aquellas áreas de interés minero. Para que puedan excluirse o restringirse trabajos y obras de exploración y explotación mineras en  las zonas de protección y desarrollo de los recursos naturales renovables o del ambiente, el acto que las declare deberá estar expresamente motivado en estudios que determinen la incompatibilidad o restricción en relación con las actividades mineras. No obstante, la autoridad minera previo acto administrativo fundamentado de la autoridad ambiental que decrete la sustracción del área requerida, podrá autorizar que en las zonas mencionadas en el presente artículo, con excepción de los parques, puedan adelantarse actividades mineras en forma restringida o sólo por determinados métodos y sistemas de extracción que no afecten los objetivos de la zona de exclusión. Para tal efecto, el interesado en el Contrato de Concesión deberá presentar los estudios que demuestren la compatibilidad de las actividades mineras con tales objetivos./ Article 34. Excludable areas of mining. Works and works can not be executed exploration and exploitation in areas declared and delimited in accordance with the current regulations as protection and development of natural resources or environment, and that, in accordance with the legal provisions on material, expressly exclude such works and works. The exclusion zones mentioned will be those that are constituted according to the current provisions, as areas that make up the national parks system natural parks, regional nature parks and forest reserve areas. These areas to produce these effects, should be delimited geographically by the environmental authority based on technical, social and environmental studies with the collaboration of the mining authority, in those areas of mining interest. To exclude or restrict works and exploration and exploitation works mining companies in areas of protection and development of renewable natural resources or of the environment, the act that declares them must be expressly motivated in studies that determine the incompatibility or restriction in relation to the activities mining. However, the mining authority after a substantiated administrative act of the environmental authority that decrees the theft of the required area, may authorize in the areas mentioned in this article, with the exception of parks, mining activities can be carried out in a restricted way or only for certain methods and extraction systems that do not affect the objectives of the exclusion. For this purpose, the interested party in the Concession Contract must present studies that demonstrate the compatibility of mining activities with such objectives.\"","https://www.anm.gov.co/sites/default/files/ley_685_2001.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/92","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","70.33887289","The law was valid between 2001 and 2010","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affecting the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and protected areas. recreation, and presents a systemic downsizing event for national protective reserves and integrated management districts.
","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL55912C5B","Polygon","LAC","Colombia","COL","100727","Y","PA_COL0108","Río Blanco y Quebrada Olivares Forest Reserve Protectress National","Reserva Forestal Protectora Nacional Río Blanco y Quebrada Olivares, Río Blanco y Quebrada Olivares Forest Reserve Protectress National","Downgrade","Enacted","1992","2001","Mining","49.92702107","49.92702107","49.92702107","VI","VI","Y",2010,"N","Y","1B48BF47","Law 685 of 2001, article 34 of the mining code whose validity lasts from 2001 to 2010, affected the category of the National System of Natural Parks and presents a systemic downgrading event. This was precluded by  Sentence C-649 of 1997 issued by the Constitutional Court.  This enabled portions of reserves to be downsized (substracted/\"substraer\" for mining activities) and affected 102 protected areas.

Ley 685 of 2001, Artículo 34. Zonas excluibles de la minería. \"No podrán ejecutarse trabajos y obras de exploración y explotación mineras en zonas declaradas y delimitadas conforme a la normatividad vigente como de protección y desarrollo de los recursos naturales renovables o del ambiente y que, de acuerdo con las disposiciones legales sobre la materia, expresamente excluyan dichos trabajos y obras. Las zonas de exclusión mencionadas serán las que se constituyan conforme a las disposiciones vigentes, como áreas que integran el sistema de parques nacionales naturales, parques naturales de carácter regional y zonas de reserva forestales. Estas zonas para producir estos efectos, deberán ser delimitadas geográficamente por la autoridad ambiental con base en estudios técnicos, sociales y ambientales con la colaboración de la autoridad minera, en aquellas áreas de interés minero. Para que puedan excluirse o restringirse trabajos y obras de exploración y explotación mineras en  las zonas de protección y desarrollo de los recursos naturales renovables o del ambiente, el acto que las declare deberá estar expresamente motivado en estudios que determinen la incompatibilidad o restricción en relación con las actividades mineras. No obstante, la autoridad minera previo acto administrativo fundamentado de la autoridad ambiental que decrete la sustracción del área requerida, podrá autorizar que en las zonas mencionadas en el presente artículo, con excepción de los parques, puedan adelantarse actividades mineras en forma restringida o sólo por determinados métodos y sistemas de extracción que no afecten los objetivos de la zona de exclusión. Para tal efecto, el interesado en el Contrato de Concesión deberá presentar los estudios que demuestren la compatibilidad de las actividades mineras con tales objetivos./ Article 34. Excludable areas of mining. Works and works can not be executed exploration and exploitation in areas declared and delimited in accordance with the current regulations as protection and development of natural resources or environment, and that, in accordance with the legal provisions on material, expressly exclude such works and works. The exclusion zones mentioned will be those that are constituted according to the current provisions, as areas that make up the national parks system natural parks, regional nature parks and forest reserve areas. These areas to produce these effects, should be delimited geographically by the environmental authority based on technical, social and environmental studies with the collaboration of the mining authority, in those areas of mining interest. To exclude or restrict works and exploration and exploitation works mining companies in areas of protection and development of renewable natural resources or of the environment, the act that declares them must be expressly motivated in studies that determine the incompatibility or restriction in relation to the activities mining. However, the mining authority after a substantiated administrative act of the environmental authority that decrees the theft of the required area, may authorize in the areas mentioned in this article, with the exception of parks, mining activities can be carried out in a restricted way or only for certain methods and extraction systems that do not affect the objectives of the exclusion. For this purpose, the interested party in the Concession Contract must present studies that demonstrate the compatibility of mining activities with such objectives.\"","https://www.anm.gov.co/sites/default/files/ley_685_2001.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/598","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","49.92702107","The law was valid between 2001 and 2010","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affecting the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and protected areas. recreation, and presents a systemic downsizing event for national protective reserves and integrated management districts.
","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL562DEE31","Polygon","LAC","Colombia","COL","100746","Y","PA_COL0082","Cuenca del Río las Ceibas Forest Reserve Protectress National","Reserva Forestal Protectora Nacional Cuenca del Río las Ceibas, Cuenca del Río las Ceibas Forest Reserve Protectress National","Downgrade","Enacted","1983","2001","Mining","134.8599732","134.8599732","134.8599732","VI","VI","Y",2010,"N","Y","1B48BF47","Law 685 of 2001, article 34 of the mining code whose validity lasts from 2001 to 2010, affected the category of the National System of Natural Parks and presents a systemic downgrading event. This was precluded by  Sentence C-649 of 1997 issued by the Constitutional Court.  This enabled portions of reserves to be downsized (substracted/\"substraer\" for mining activities) and affected 102 protected areas.

Ley 685 of 2001, Artículo 34. Zonas excluibles de la minería. \"No podrán ejecutarse trabajos y obras de exploración y explotación mineras en zonas declaradas y delimitadas conforme a la normatividad vigente como de protección y desarrollo de los recursos naturales renovables o del ambiente y que, de acuerdo con las disposiciones legales sobre la materia, expresamente excluyan dichos trabajos y obras. Las zonas de exclusión mencionadas serán las que se constituyan conforme a las disposiciones vigentes, como áreas que integran el sistema de parques nacionales naturales, parques naturales de carácter regional y zonas de reserva forestales. Estas zonas para producir estos efectos, deberán ser delimitadas geográficamente por la autoridad ambiental con base en estudios técnicos, sociales y ambientales con la colaboración de la autoridad minera, en aquellas áreas de interés minero. Para que puedan excluirse o restringirse trabajos y obras de exploración y explotación mineras en  las zonas de protección y desarrollo de los recursos naturales renovables o del ambiente, el acto que las declare deberá estar expresamente motivado en estudios que determinen la incompatibilidad o restricción en relación con las actividades mineras. No obstante, la autoridad minera previo acto administrativo fundamentado de la autoridad ambiental que decrete la sustracción del área requerida, podrá autorizar que en las zonas mencionadas en el presente artículo, con excepción de los parques, puedan adelantarse actividades mineras en forma restringida o sólo por determinados métodos y sistemas de extracción que no afecten los objetivos de la zona de exclusión. Para tal efecto, el interesado en el Contrato de Concesión deberá presentar los estudios que demuestren la compatibilidad de las actividades mineras con tales objetivos./ Article 34. Excludable areas of mining. Works and works can not be executed exploration and exploitation in areas declared and delimited in accordance with the current regulations as protection and development of natural resources or environment, and that, in accordance with the legal provisions on material, expressly exclude such works and works. The exclusion zones mentioned will be those that are constituted according to the current provisions, as areas that make up the national parks system natural parks, regional nature parks and forest reserve areas. These areas to produce these effects, should be delimited geographically by the environmental authority based on technical, social and environmental studies with the collaboration of the mining authority, in those areas of mining interest. To exclude or restrict works and exploration and exploitation works mining companies in areas of protection and development of renewable natural resources or of the environment, the act that declares them must be expressly motivated in studies that determine the incompatibility or restriction in relation to the activities mining. However, the mining authority after a substantiated administrative act of the environmental authority that decrees the theft of the required area, may authorize in the areas mentioned in this article, with the exception of parks, mining activities can be carried out in a restricted way or only for certain methods and extraction systems that do not affect the objectives of the exclusion. For this purpose, the interested party in the Concession Contract must present studies that demonstrate the compatibility of mining activities with such objectives.\"","https://www.anm.gov.co/sites/default/files/ley_685_2001.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/432","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","134.8599732","The law was valid between 2001 and 2010","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affecting the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and protected areas. recreation, and presents a systemic downsizing event for national protective reserves and integrated management districts.
","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL572FE81E","Polygon","LAC","Colombia","COL","143","Y","PA_COL0007","Chingaza Natural National Park","Parque Nacional Natural Chingaza, Chingaza Natural National Park","Downgrade","Enacted","1968","2001","Mining","774.144822","774.144822","774.144822","II","II","Y",2010,"N","Y","1B48BF47","Law 685 of 2001, article 34 of the mining code whose validity lasts from 2001 to 2010, affected the category of the National System of Natural Parks and presents a systemic downgrading event. This was precluded by  Sentence C-649 of 1997 issued by the Constitutional Court.  This enabled portions of reserves to be downsized (substracted/\"substraer\" for mining activities) and affected 102 protected areas.

Ley 685 of 2001, Artículo 34. Zonas excluibles de la minería. \"No podrán ejecutarse trabajos y obras de exploración y explotación mineras en zonas declaradas y delimitadas conforme a la normatividad vigente como de protección y desarrollo de los recursos naturales renovables o del ambiente y que, de acuerdo con las disposiciones legales sobre la materia, expresamente excluyan dichos trabajos y obras. Las zonas de exclusión mencionadas serán las que se constituyan conforme a las disposiciones vigentes, como áreas que integran el sistema de parques nacionales naturales, parques naturales de carácter regional y zonas de reserva forestales. Estas zonas para producir estos efectos, deberán ser delimitadas geográficamente por la autoridad ambiental con base en estudios técnicos, sociales y ambientales con la colaboración de la autoridad minera, en aquellas áreas de interés minero. Para que puedan excluirse o restringirse trabajos y obras de exploración y explotación mineras en  las zonas de protección y desarrollo de los recursos naturales renovables o del ambiente, el acto que las declare deberá estar expresamente motivado en estudios que determinen la incompatibilidad o restricción en relación con las actividades mineras. No obstante, la autoridad minera previo acto administrativo fundamentado de la autoridad ambiental que decrete la sustracción del área requerida, podrá autorizar que en las zonas mencionadas en el presente artículo, con excepción de los parques, puedan adelantarse actividades mineras en forma restringida o sólo por determinados métodos y sistemas de extracción que no afecten los objetivos de la zona de exclusión. Para tal efecto, el interesado en el Contrato de Concesión deberá presentar los estudios que demuestren la compatibilidad de las actividades mineras con tales objetivos./ Article 34. Excludable areas of mining. Works and works can not be executed exploration and exploitation in areas declared and delimited in accordance with the current regulations as protection and development of natural resources or environment, and that, in accordance with the legal provisions on material, expressly exclude such works and works. The exclusion zones mentioned will be those that are constituted according to the current provisions, as areas that make up the national parks system natural parks, regional nature parks and forest reserve areas. These areas to produce these effects, should be delimited geographically by the environmental authority based on technical, social and environmental studies with the collaboration of the mining authority, in those areas of mining interest. To exclude or restrict works and exploration and exploitation works mining companies in areas of protection and development of renewable natural resources or of the environment, the act that declares them must be expressly motivated in studies that determine the incompatibility or restriction in relation to the activities mining. However, the mining authority after a substantiated administrative act of the environmental authority that decrees the theft of the required area, may authorize in the areas mentioned in this article, with the exception of parks, mining activities can be carried out in a restricted way or only for certain methods and extraction systems that do not affect the objectives of the exclusion. For this purpose, the interested party in the Concession Contract must present studies that demonstrate the compatibility of mining activities with such objectives.\"","https://www.anm.gov.co/sites/default/files/ley_685_2001.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/48","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","774.144822","The law was valid between 2001 and 2010","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affecting the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and protected areas. recreation, and presents a systemic downsizing event for national protective reserves and integrated management districts.
","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL57B05959","Polygon","LAC","Colombia","COL","555555761","Y","PA_COL0098","Parque El Higuerón Forest Reserve Protectress National","Reserva Forestal Protectora Nacional Parque El Higuerón, Parque El Higuerón Forest Reserve Protectress National","Downgrade","Enacted","1991","2010","Multiple Causes","0.211049595","0.211049595","0.211049595","VI","VI","Y",2017,"N","Y","76A84448","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affected the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and recreation protected areas, and constitutes a systemic downgrading event for national protective reserves and integrated management districts. This Decree regulates the substraction of protected areas (applies to 57 units). 

\"Articulo 30. SUSTRACCiÓN DE ÁREAS PROTEGIDAS. La conservación y mejoramiento del ambiente es de utilidad pública e interés social. Cuando por otras razones de utilidad pública e interés social se proyecten desarrollar usos y actividades no permitidas al interior de un área protegida, atendiendo al régimen legal de la categoría de manejo, el interesado en el proyecto deberá solicitar previamente la sustracción del área de interés ante la autoridad que la declaró. En el evento que conforme a las normas que regulan cada área protegida, no sea factible realizar la sustracción del área protegida, se procederá a manifestarlo mediante acto administrativo motivado rechazando la solicitud y procediendo a su archivo. La autoridad encargada de adelantar el trámite de sustracción, para resolver la solicitud deberá tener en cuenta al menos los siguientes criterios, los cuales deberán ser analizados de forma integral y complementaria: a) Representatividad ecológica: Que la zona a sustraer no incluya elementos de biodiversidad (paisajes, ecosistemas o comunidades), no representados o insuficientemente representados en el sistema nacional de áreas protegidas, de acuerdo a las metas de conservación definidas. b) Integridad ecológica: Que la zona a sustraer no permita que se mantenga la integridad ecológica del área protegida o no garantice la dinámica natural de cambio de los atributos que caracterizan su biodiversidad. c) Irremplazabilidad: Que la zona a sustraer no considere muestras únicas o ,~ poco comunes y remanentes de tipos de ecosistemas. d) Representatividad de especies: Que la zona a sustraer no incluya el hábitat de especies consideradas en alguna categoría global, nacional o regional de amenaza, conforme el ámbito de gestión de la categoría. e) Significado cultural: Que la zona a sustraer no incluya espacios naturales que contribuyan al mantenimiento de zonas estratégicas de conservación cultural, como un proceso activo para la pervivencia de los grupos étnicos reconocidos como culturas diferenciadas en el país.
Article 30. SUBTRACTION OF PROTECTED AREAS. The conservation and Improvement of the environment is of public utility and social interest. When by other reasons of public utility and social interest are projected to develop uses and activities not allowed inside a protected area, according to the regime of the management category, the interested party in the project must request previously the subtraction of the area of interest before the authority that declared it. In the event that according to the rules that regulate each protected area, is not feasible to make the subtraction of the protected area, it will proceed to manifest it
by reasoned administrative act rejecting the request and proceeding to its archive. The authority in charge of advancing the process of subtraction, to resolve the application must take into account at least the following criteria, which they should be analyzed in a comprehensive and complementary way: a) Ecological Representativity: That the area to be subtracted does not include elements of biodiversity (landscapes, ecosystems or communities), not represented or insufficiently represented in the national system of areas protected, according to the conservation goals defined. b) Ecological Integrity: That the area to be subtracted does not allow the maintenance of ecological integrity of the protected area or does not guarantee the natural dynamics of change in the attributes that characterize its biodiversity. c) Irreplaceability: That the area to be subtracted does not consider single samples or, rare and remnants of ecosystem types. d) Representativeness of species: That the area to be subtracted does not include the habitat of species considered in any global, national or regional category of threat, according to the scope of management of the category. e) Cultural meaning: That the area to be subtracted does not include natural spaces
that contribute to the maintenance of strategic conservation areas cultural, as an active process for the survival of ethnic groups recognized as different cultures in the country.\"","http://www.minambiente.gov.co/images/normativa/decretos/2010/dec_2372_2010.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/562","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","0.211049595","The law was valid between 2010 and 2017","unk","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL57EB8A1A","Polygon","LAC","Colombia","COL","100757","Y","PA_COL0074","Cuenca Alta del Caño Alonso Forest Reserve Protectress National","Reserva Forestal Protectora Nacional Cuenca Alta del Caño Alonso, Cuenca Alta del Caño Alonso Forest Reserve Protectress National","Downgrade","Enacted","1987","2001","Mining","4.669654645","4.669654645","4.669654645","VI","VI","Y",2010,"N","Y","1B48BF47","Law 685 of 2001, article 34 of the mining code whose validity lasts from 2001 to 2010, affected the category of the National System of Natural Parks and presents a systemic downgrading event. This was precluded by  Sentence C-649 of 1997 issued by the Constitutional Court.  This enabled portions of reserves to be downsized (substracted/\"substraer\" for mining activities) and affected 102 protected areas.

Ley 685 of 2001, Artículo 34. Zonas excluibles de la minería. \"No podrán ejecutarse trabajos y obras de exploración y explotación mineras en zonas declaradas y delimitadas conforme a la normatividad vigente como de protección y desarrollo de los recursos naturales renovables o del ambiente y que, de acuerdo con las disposiciones legales sobre la materia, expresamente excluyan dichos trabajos y obras. Las zonas de exclusión mencionadas serán las que se constituyan conforme a las disposiciones vigentes, como áreas que integran el sistema de parques nacionales naturales, parques naturales de carácter regional y zonas de reserva forestales. Estas zonas para producir estos efectos, deberán ser delimitadas geográficamente por la autoridad ambiental con base en estudios técnicos, sociales y ambientales con la colaboración de la autoridad minera, en aquellas áreas de interés minero. Para que puedan excluirse o restringirse trabajos y obras de exploración y explotación mineras en  las zonas de protección y desarrollo de los recursos naturales renovables o del ambiente, el acto que las declare deberá estar expresamente motivado en estudios que determinen la incompatibilidad o restricción en relación con las actividades mineras. No obstante, la autoridad minera previo acto administrativo fundamentado de la autoridad ambiental que decrete la sustracción del área requerida, podrá autorizar que en las zonas mencionadas en el presente artículo, con excepción de los parques, puedan adelantarse actividades mineras en forma restringida o sólo por determinados métodos y sistemas de extracción que no afecten los objetivos de la zona de exclusión. Para tal efecto, el interesado en el Contrato de Concesión deberá presentar los estudios que demuestren la compatibilidad de las actividades mineras con tales objetivos./ Article 34. Excludable areas of mining. Works and works can not be executed exploration and exploitation in areas declared and delimited in accordance with the current regulations as protection and development of natural resources or environment, and that, in accordance with the legal provisions on material, expressly exclude such works and works. The exclusion zones mentioned will be those that are constituted according to the current provisions, as areas that make up the national parks system natural parks, regional nature parks and forest reserve areas. These areas to produce these effects, should be delimited geographically by the environmental authority based on technical, social and environmental studies with the collaboration of the mining authority, in those areas of mining interest. To exclude or restrict works and exploration and exploitation works mining companies in areas of protection and development of renewable natural resources or of the environment, the act that declares them must be expressly motivated in studies that determine the incompatibility or restriction in relation to the activities mining. However, the mining authority after a substantiated administrative act of the environmental authority that decrees the theft of the required area, may authorize in the areas mentioned in this article, with the exception of parks, mining activities can be carried out in a restricted way or only for certain methods and extraction systems that do not affect the objectives of the exclusion. For this purpose, the interested party in the Concession Contract must present studies that demonstrate the compatibility of mining activities with such objectives.\"","https://www.anm.gov.co/sites/default/files/ley_685_2001.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/428","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","4.669654645","The law was valid between 2001 and 2010","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affecting the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and protected areas. recreation, and presents a systemic downsizing event for national protective reserves and integrated management districts.
","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL582337DD","Polygon","LAC","Colombia","COL","131","Y","PA_COL0039","Paramillo Natural National Park","Parque Nacional Natural Paramillo, Paramillo Natural National Park","Downgrade","Enacted","1977","2001","Mining","5329.630849","5329.630849","5329.630849","II","II","Y",2010,"N","Y","1B48BF47","Law 685 of 2001, article 34 of the mining code whose validity lasts from 2001 to 2010, affected the category of the National System of Natural Parks and presents a systemic downgrading event. This was precluded by  Sentence C-649 of 1997 issued by the Constitutional Court.  This enabled portions of reserves to be downsized (substracted/\"substraer\" for mining activities) and affected 102 protected areas.

Ley 685 of 2001, Artículo 34. Zonas excluibles de la minería. \"No podrán ejecutarse trabajos y obras de exploración y explotación mineras en zonas declaradas y delimitadas conforme a la normatividad vigente como de protección y desarrollo de los recursos naturales renovables o del ambiente y que, de acuerdo con las disposiciones legales sobre la materia, expresamente excluyan dichos trabajos y obras. Las zonas de exclusión mencionadas serán las que se constituyan conforme a las disposiciones vigentes, como áreas que integran el sistema de parques nacionales naturales, parques naturales de carácter regional y zonas de reserva forestales. Estas zonas para producir estos efectos, deberán ser delimitadas geográficamente por la autoridad ambiental con base en estudios técnicos, sociales y ambientales con la colaboración de la autoridad minera, en aquellas áreas de interés minero. Para que puedan excluirse o restringirse trabajos y obras de exploración y explotación mineras en  las zonas de protección y desarrollo de los recursos naturales renovables o del ambiente, el acto que las declare deberá estar expresamente motivado en estudios que determinen la incompatibilidad o restricción en relación con las actividades mineras. No obstante, la autoridad minera previo acto administrativo fundamentado de la autoridad ambiental que decrete la sustracción del área requerida, podrá autorizar que en las zonas mencionadas en el presente artículo, con excepción de los parques, puedan adelantarse actividades mineras en forma restringida o sólo por determinados métodos y sistemas de extracción que no afecten los objetivos de la zona de exclusión. Para tal efecto, el interesado en el Contrato de Concesión deberá presentar los estudios que demuestren la compatibilidad de las actividades mineras con tales objetivos./ Article 34. Excludable areas of mining. Works and works can not be executed exploration and exploitation in areas declared and delimited in accordance with the current regulations as protection and development of natural resources or environment, and that, in accordance with the legal provisions on material, expressly exclude such works and works. The exclusion zones mentioned will be those that are constituted according to the current provisions, as areas that make up the national parks system natural parks, regional nature parks and forest reserve areas. These areas to produce these effects, should be delimited geographically by the environmental authority based on technical, social and environmental studies with the collaboration of the mining authority, in those areas of mining interest. To exclude or restrict works and exploration and exploitation works mining companies in areas of protection and development of renewable natural resources or of the environment, the act that declares them must be expressly motivated in studies that determine the incompatibility or restriction in relation to the activities mining. However, the mining authority after a substantiated administrative act of the environmental authority that decrees the theft of the required area, may authorize in the areas mentioned in this article, with the exception of parks, mining activities can be carried out in a restricted way or only for certain methods and extraction systems that do not affect the objectives of the exclusion. For this purpose, the interested party in the Concession Contract must present studies that demonstrate the compatibility of mining activities with such objectives.\"","https://www.anm.gov.co/sites/default/files/ley_685_2001.pdf","unk","http://runap.parquesnacionales.gov.co/area-protegidas/150","unk","2019","2019/05/01","Richard Anderson","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","Full","5329.630849","The law was valid between 2001 and 2010","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affecting the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and protected areas. recreation, and presents a systemic downsizing event for national protective reserves and integrated management districts.
","Legislation",0,NA,NA,NA,NA,NA,NA,NA,NA
"COL58725498","Polygon","LAC","Colombia","COL","100719","Y","PA_COL0078","Cuenca Alta del Río Mocoa Forest Reserve Protectress National","Reserva Forestal Protectora Nacional Cuenca Alta del Río Mocoa, Cuenca Alta del Río Mocoa Forest Reserve Protectress National","Downgrade","Enacted","1984","2010","Multiple Causes","309.1781834","309.1781834","309.1781834","VI","VI","Y",2017,"N","Y","76A84448","Decree 2372 of 2010 issued by the Ministry of Environment, Housing and Territorial Development whose validity lasts from 2010 to 2017, affected the categories of Protective Forest Reserves, integrated management districts, soil conservation districts and recreation protected areas, and constitutes a systemic downgrading event for national protective reserves and integrated management districts. This Decree regulates the substraction of protected areas (applies to 57 units). 

\"Articulo 30. SUSTRACCiÓN DE ÁREAS PROTEGIDAS. La conservación y mejoramiento del ambiente es de utilidad pública e interés social. Cuando por otras razones de utilidad pública e interés social se proyecten desarrollar usos y actividades no permitidas al interior de un área protegida, atendiendo al régimen legal de la categoría de manejo, el interesado en el proyecto deberá solicitar previamente la sustracción del área de interés ante la autoridad que la declaró. En el evento que conforme a las normas que regulan cada área protegida, no sea factible realizar la sustracción del área protegida, se procederá a manifestarlo mediante acto administrativo motivado rechazando la solicitud y procediendo a su archivo. La autoridad encargada de adelantar el trámite de sustracción, para resolver la solicitud deberá tener en cuenta al menos los siguientes criterios, los cuales deberán ser analizados de forma integral y complementaria: a) Representatividad ecológica: Que la zona a sustraer no incluya elementos de biodiversidad (paisajes, ecosistemas o comunidades), no representados o insuficientemente representados en el sistema nacional de áreas protegidas, de acuerdo a las metas de conservación definidas. b) Integridad ecológica: Que la zona a sustraer no permita que se mantenga la integridad ecológica del área protegida o no garantice la dinámica natural de cambio de los atributos que caracterizan su biodiversidad. c) Irremplazabilidad: Que la zona a sustraer no considere muestras únicas o ,~ poco comunes y remanentes de tipos de ecosistemas. d) Representatividad de especies: Que la zona a sustraer no incluya el hábitat de especies consideradas en alguna categoría global, nacional o regional de amenaza, conforme el ámbito de gestión de la categoría. e) Significado cultural: Que la zona a sustraer no incluya espacios naturales que contribuyan al mantenimiento de zonas estratégicas de conservación cultural, como un proceso activo para la pervivencia de los grupos étnicos reconocidos como culturas diferenciadas en el país.
